Site,Date,Night,Time,DateTimeOriginal,SpeciesID
FRF-0801,2016-08-13,2016-08-13,20:44:00,2016-08-13 20:44,45K
FRF-0801,2016-08-13,2016-08-13,20:44:00,2016-08-13 20:44,45K
FRF-0801,2016-08-13,2016-08-13,20:44:00,2016-08-13 20:44,45K
FRF-0801,2016-08-13,2016-08-13,20:44:00,2016-08-13 20:44,45K
FRF-0801,2016-08-13,2016-08-13,20:45:00,2016-08-13 20:45,45K
FRF-0801,2016-08-13,2016-08-13,20:45:00,2016-08-13 20:45,45K
FRF-0801,2016-08-13,2016-08-13,20:46:00,2016-08-13 20:46,45K
FRF-0801,2016-08-13,2016-08-13,20:46:00,2016-08-13 20:46,45K
FRF-0801,2016-08-13,2016-08-13,20:46:00,2016-08-13 20:46,45K
FRF-0801,2016-08-13,2016-08-13,20:46:00,2016-08-13 20:46,45K
FRF-0801,2016-08-13,2016-08-13,20:47:00,2016-08-13 20:47,45K
FRF-0801,2016-08-13,2016-08-13,20:47:00,2016-08-13 20:47,45K
FRF-0801,2016-08-13,2016-08-13,20:48:00,2016-08-13 20:48,45K
FRF-0801,2016-08-13,2016-08-13,20:49:00,2016-08-13 20:49,45K
FRF-0801,2016-08-13,2016-08-13,20:49:00,2016-08-13 20:49,45K
FRF-0801,2016-08-13,2016-08-13,20:49:00,2016-08-13 20:49,45K
FRF-0801,2016-08-13,2016-08-13,20:49:00,2016-08-13 20:49,45K
FRF-0801,2016-08-13,2016-08-13,20:50:00,2016-08-13 20:50,45K
FRF-0801,2016-08-13,2016-08-13,20:50:00,2016-08-13 20:50,45K
FRF-0801,2016-08-13,2016-08-13,20:50:00,2016-08-13 20:50,45K
FRF-0801,2016-08-13,2016-08-13,20:50:00,2016-08-13 20:50,45K
FRF-0801,2016-08-13,2016-08-13,20:51:00,2016-08-13 20:51,45K
FRF-0801,2016-08-13,2016-08-13,20:51:00,2016-08-13 20:51,45K
FRF-0801,2016-08-14,2016-08-14,20:33:00,2016-08-14 20:33,45K
FRF-0801,2016-08-14,2016-08-14,20:33:00,2016-08-14 20:33,45K
FRF-0801,2016-08-14,2016-08-14,20:34:00,2016-08-14 20:34,45K
FRF-0801,2016-08-14,2016-08-14,20:34:00,2016-08-14 20:34,45K
FRF-0801,2016-08-14,2016-08-14,20:35:00,2016-08-14 20:35,45K
FRF-0801,2016-08-14,2016-08-14,20:35:00,2016-08-14 20:35,45K
FRF-0801,2016-08-14,2016-08-14,20:35:00,2016-08-14 20:35,45K
FRF-0801,2016-08-14,2016-08-14,20:36:00,2016-08-14 20:36,45K
FRF-0801,2016-08-14,2016-08-14,20:37:00,2016-08-14 20:37,45K
FRF-0801,2016-08-14,2016-08-14,20:37:00,2016-08-14 20:37,45K
FRF-0801,2016-08-14,2016-08-14,20:37:00,2016-08-14 20:37,45K
FRF-0801,2016-08-14,2016-08-14,20:39:00,2016-08-14 20:39,45K
FRF-0801,2016-08-14,2016-08-14,20:39:00,2016-08-14 20:39,45K
FRF-0801,2016-08-14,2016-08-14,20:39:00,2016-08-14 20:39,45K
FRF-0801,2016-08-14,2016-08-14,20:39:00,2016-08-14 20:39,45K
FRF-0801,2016-08-14,2016-08-14,20:39:00,2016-08-14 20:39,45K
FRF-0801,2016-08-14,2016-08-14,20:41:00,2016-08-14 20:41,45K
FRF-0801,2016-08-14,2016-08-14,20:42:00,2016-08-14 20:42,45K
FRF-0801,2016-08-14,2016-08-14,20:43:00,2016-08-14 20:43,45K
FRF-0801,2016-08-14,2016-08-14,20:43:00,2016-08-14 20:43,45K
FRF-0801,2016-08-14,2016-08-14,20:43:00,2016-08-14 20:43,45K
FRF-0801,2016-08-14,2016-08-14,20:44:00,2016-08-14 20:44,45K
FRF-0801,2016-08-14,2016-08-14,20:44:00,2016-08-14 20:44,45K
FRF-0801,2016-08-14,2016-08-14,20:45:00,2016-08-14 20:45,45K
FRF-0801,2016-08-14,2016-08-14,20:46:00,2016-08-14 20:46,45K
FRF-0801,2016-08-14,2016-08-14,20:46:00,2016-08-14 20:46,45K
FRF-0801,2016-08-14,2016-08-14,20:47:00,2016-08-14 20:47,45K
FRF-0801,2016-08-14,2016-08-14,20:47:00,2016-08-14 20:47,45K
FRF-0801,2016-08-14,2016-08-14,20:48:00,2016-08-14 20:48,45K
FRF-0801,2016-08-14,2016-08-14,20:48:00,2016-08-14 20:48,45K
FRF-0801,2016-08-14,2016-08-14,20:48:00,2016-08-14 20:48,45K
FRF-0801,2016-08-14,2016-08-14,20:49:00,2016-08-14 20:49,45K
FRF-0801,2016-08-14,2016-08-14,20:49:00,2016-08-14 20:49,45K
FRF-0801,2016-08-14,2016-08-14,20:53:00,2016-08-14 20:53,45K
FRF-0801,2016-08-14,2016-08-14,22:42:00,2016-08-14 22:42,45K
FRF-0801,2016-08-15,2016-08-15,20:23:00,2016-08-15 20:23,45K
FRF-0801,2016-08-15,2016-08-15,20:30:00,2016-08-15 20:30,45K
FRF-0801,2016-08-15,2016-08-15,20:30:00,2016-08-15 20:30,45K
FRF-0801,2016-08-15,2016-08-15,20:31:00,2016-08-15 20:31,45K
FRF-0801,2016-08-15,2016-08-15,20:31:00,2016-08-15 20:31,45K
FRF-0801,2016-08-15,2016-08-15,20:34:00,2016-08-15 20:34,45K
FRF-0801,2016-08-15,2016-08-15,20:35:00,2016-08-15 20:35,45K
FRF-0801,2016-08-15,2016-08-15,20:35:00,2016-08-15 20:35,45K
FRF-0801,2016-08-15,2016-08-15,20:36:00,2016-08-15 20:36,45K
FRF-0801,2016-08-15,2016-08-15,20:39:00,2016-08-15 20:39,45K
FRF-0801,2016-08-15,2016-08-15,20:40:00,2016-08-15 20:40,45K
FRF-0801,2016-08-15,2016-08-15,20:40:00,2016-08-15 20:40,45K
FRF-0801,2016-08-15,2016-08-15,20:40:00,2016-08-15 20:40,45K
FRF-0801,2016-08-15,2016-08-15,20:40:00,2016-08-15 20:40,45K
FRF-0801,2016-08-15,2016-08-15,20:40:00,2016-08-15 20:40,45K
FRF-0801,2016-08-15,2016-08-15,20:41:00,2016-08-15 20:41,45K
FRF-0801,2016-08-15,2016-08-15,20:41:00,2016-08-15 20:41,45K
FRF-0801,2016-08-15,2016-08-15,20:41:00,2016-08-15 20:41,45K
FRF-0801,2016-08-15,2016-08-15,20:42:00,2016-08-15 20:42,45K
FRF-0801,2016-08-15,2016-08-15,20:42:00,2016-08-15 20:42,45K
FRF-0801,2016-08-15,2016-08-15,20:42:00,2016-08-15 20:42,45K
FRF-0801,2016-08-15,2016-08-15,20:43:00,2016-08-15 20:43,45K
FRF-0801,2016-08-15,2016-08-15,20:43:00,2016-08-15 20:43,45K
FRF-0801,2016-08-15,2016-08-15,20:43:00,2016-08-15 20:43,45K
FRF-0801,2016-08-15,2016-08-15,20:44:00,2016-08-15 20:44,45K
FRF-0801,2016-08-15,2016-08-15,20:44:00,2016-08-15 20:44,45K
FRF-0801,2016-08-15,2016-08-15,20:44:00,2016-08-15 20:44,45K
FRF-0801,2016-08-15,2016-08-15,20:44:00,2016-08-15 20:44,45K
FRF-0801,2016-08-15,2016-08-15,20:45:00,2016-08-15 20:45,45K
FRF-0801,2016-08-15,2016-08-15,20:45:00,2016-08-15 20:45,45K
FRF-0801,2016-08-15,2016-08-15,20:46:00,2016-08-15 20:46,45K
FRF-0801,2016-08-15,2016-08-15,20:46:00,2016-08-15 20:46,45K
FRF-0801,2016-08-15,2016-08-15,20:48:00,2016-08-15 20:48,45K
FRF-0801,2016-08-15,2016-08-15,20:48:00,2016-08-15 20:48,45K
FRF-0801,2016-08-01,2016-08-01,23:09:00,2016-08-01 23:09,50K
FRF-0801,2016-08-01,2016-08-01,23:38:00,2016-08-01 23:38,50K
FRF-0801,2016-08-06,2016-08-05,1:04:00,2016-08-06 1:04,50K
FRF-0801,2016-08-06,2016-08-06,23:09:00,2016-08-06 23:09,50K
FRF-0801,2016-08-08,2016-08-07,0:05:00,2016-08-08 0:05,50K
FRF-0801,2016-08-08,2016-08-07,0:09:00,2016-08-08 0:09,50K
FRF-0801,2016-08-08,2016-08-07,0:23:00,2016-08-08 0:23,50K
FRF-0801,2016-08-09,2016-08-09,21:51:00,2016-08-09 21:51,50K
FRF-0801,2016-08-09,2016-08-09,22:08:00,2016-08-09 22:08,50K
FRF-0801,2016-08-09,2016-08-09,23:03:00,2016-08-09 23:03,50K
FRF-0801,2016-08-09,2016-08-09,23:04:00,2016-08-09 23:04,50K
FRF-0801,2016-08-09,2016-08-09,23:27:00,2016-08-09 23:27,50K
FRF-0801,2016-08-10,2016-08-09,4:16:00,2016-08-10 4:16,50K
FRF-0801,2016-08-10,2016-08-10,20:40:00,2016-08-10 20:40,50K
FRF-0801,2016-08-10,2016-08-10,20:45:00,2016-08-10 20:45,50K
FRF-0801,2016-08-11,2016-08-11,20:42:00,2016-08-11 20:42,50K
FRF-0801,2016-08-11,2016-08-11,20:43:00,2016-08-11 20:43,50K
FRF-0801,2016-08-11,2016-08-11,20:44:00,2016-08-11 20:44,50K
FRF-0801,2016-08-11,2016-08-11,20:48:00,2016-08-11 20:48,50K
FRF-0801,2016-08-11,2016-08-11,20:50:00,2016-08-11 20:50,50K
FRF-0801,2016-08-11,2016-08-11,21:08:00,2016-08-11 21:08,50K
FRF-0801,2016-08-12,2016-08-12,20:40:00,2016-08-12 20:40,50K
FRF-0801,2016-08-12,2016-08-12,20:40:00,2016-08-12 20:40,50K
FRF-0801,2016-08-12,2016-08-12,20:43:00,2016-08-12 20:43,50K
FRF-0801,2016-08-12,2016-08-12,20:43:00,2016-08-12 20:43,50K
FRF-0801,2016-08-12,2016-08-12,20:44:00,2016-08-12 20:44,50K
FRF-0801,2016-08-12,2016-08-12,20:45:00,2016-08-12 20:45,50K
FRF-0801,2016-08-12,2016-08-12,20:46:00,2016-08-12 20:46,50K
FRF-0801,2016-08-12,2016-08-12,20:46:00,2016-08-12 20:46,50K
FRF-0801,2016-08-12,2016-08-12,20:47:00,2016-08-12 20:47,50K
FRF-0801,2016-08-12,2016-08-12,20:49:00,2016-08-12 20:49,50K
FRF-0801,2016-08-12,2016-08-12,20:51:00,2016-08-12 20:51,50K
FRF-0801,2016-08-12,2016-08-12,21:23:00,2016-08-12 21:23,50K
FRF-0801,2016-08-13,2016-08-13,20:35:00,2016-08-13 20:35,50K
FRF-0801,2016-08-13,2016-08-13,20:36:00,2016-08-13 20:36,50K
FRF-0801,2016-08-13,2016-08-13,20:39:00,2016-08-13 20:39,50K
FRF-0801,2016-08-13,2016-08-13,20:39:00,2016-08-13 20:39,50K
FRF-0801,2016-08-13,2016-08-13,20:40:00,2016-08-13 20:40,50K
FRF-0801,2016-08-13,2016-08-13,20:40:00,2016-08-13 20:40,50K
FRF-0801,2016-08-13,2016-08-13,20:42:00,2016-08-13 20:42,50K
FRF-0801,2016-08-13,2016-08-13,20:47:00,2016-08-13 20:47,50K
FRF-0801,2016-08-13,2016-08-13,20:47:00,2016-08-13 20:47,50K
FRF-0801,2016-08-13,2016-08-13,20:48:00,2016-08-13 20:48,50K
FRF-0801,2016-08-13,2016-08-13,20:48:00,2016-08-13 20:48,50K
FRF-0801,2016-08-13,2016-08-13,20:48:00,2016-08-13 20:48,50K
FRF-0801,2016-08-13,2016-08-13,20:48:00,2016-08-13 20:48,50K
FRF-0801,2016-08-13,2016-08-13,22:59:00,2016-08-13 22:59,50K
FRF-0801,2016-08-13,2016-08-13,23:00:00,2016-08-13 23:00,50K
FRF-0801,2016-08-13,2016-08-13,23:01:00,2016-08-13 23:01,50K
FRF-0801,2016-08-13,2016-08-13,23:01:00,2016-08-13 23:01,50K
FRF-0801,2016-08-13,2016-08-13,23:01:00,2016-08-13 23:01,50K
FRF-0801,2016-08-13,2016-08-13,23:02:00,2016-08-13 23:02,50K
FRF-0801,2016-08-13,2016-08-13,23:34:00,2016-08-13 23:34,50K
FRF-0801,2016-08-14,2016-08-14,20:34:00,2016-08-14 20:34,50K
FRF-0801,2016-08-14,2016-08-14,20:36:00,2016-08-14 20:36,50K
FRF-0801,2016-08-14,2016-08-14,20:38:00,2016-08-14 20:38,50K
FRF-0801,2016-08-14,2016-08-14,20:38:00,2016-08-14 20:38,50K
FRF-0801,2016-08-14,2016-08-14,20:39:00,2016-08-14 20:39,50K
FRF-0801,2016-08-14,2016-08-14,20:40:00,2016-08-14 20:40,50K
FRF-0801,2016-08-14,2016-08-14,20:40:00,2016-08-14 20:40,50K
FRF-0801,2016-08-14,2016-08-14,20:40:00,2016-08-14 20:40,50K
FRF-0801,2016-08-14,2016-08-14,20:41:00,2016-08-14 20:41,50K
FRF-0801,2016-08-14,2016-08-14,20:41:00,2016-08-14 20:41,50K
FRF-0801,2016-08-14,2016-08-14,20:41:00,2016-08-14 20:41,50K
FRF-0801,2016-08-14,2016-08-14,20:44:00,2016-08-14 20:44,50K
FRF-0801,2016-08-14,2016-08-14,20:46:00,2016-08-14 20:46,50K
FRF-0801,2016-08-14,2016-08-14,20:48:00,2016-08-14 20:48,50K
FRF-0801,2016-08-15,2016-08-15,20:35:00,2016-08-15 20:35,50K
FRF-0801,2016-08-15,2016-08-15,20:42:00,2016-08-15 20:42,50K
FRF-0801,2016-08-15,2016-08-15,20:42:00,2016-08-15 20:42,50K
FRF-0801,2016-08-15,2016-08-15,20:42:00,2016-08-15 20:42,50K
FRF-0801,2016-08-15,2016-08-15,20:43:00,2016-08-15 20:43,50K
FRF-0801,2016-08-15,2016-08-15,20:43:00,2016-08-15 20:43,50K
FRF-0801,2016-08-15,2016-08-15,20:46:00,2016-08-15 20:46,50K
FRF-0801,2016-08-15,2016-08-15,20:46:00,2016-08-15 20:46,50K
FRF-0801,2016-08-15,2016-08-15,20:46:00,2016-08-15 20:46,50K
FRF-0801,2016-08-15,2016-08-15,20:47:00,2016-08-15 20:47,50K
FRF-0801,2016-08-15,2016-08-15,20:47:00,2016-08-15 20:47,50K
FRF-0801,2016-08-15,2016-08-15,20:48:00,2016-08-15 20:48,50K
FRF-0801,2016-08-15,2016-08-15,20:48:00,2016-08-15 20:48,50K
FRF-0801,2016-08-15,2016-08-15,20:48:00,2016-08-15 20:48,50K
FRF-0801,2016-08-15,2016-08-15,20:48:00,2016-08-15 20:48,50K
FRF-0801,2016-08-15,2016-08-15,20:49:00,2016-08-15 20:49,50K
FRF-0801,2016-08-15,2016-08-15,20:49:00,2016-08-15 20:49,50K
FRF-0801,2016-08-15,2016-08-15,20:49:00,2016-08-15 20:49,50K
FRF-0801,2016-08-15,2016-08-15,20:50:00,2016-08-15 20:50,50K
FRF-0801,2016-08-15,2016-08-15,20:50:00,2016-08-15 20:50,50K
FRF-0801,2016-08-15,2016-08-15,20:50:00,2016-08-15 20:50,50K
FRF-0801,2016-08-15,2016-08-15,20:51:00,2016-08-15 20:51,50K
FRF-0801,2016-08-15,2016-08-15,20:57:00,2016-08-15 20:57,50K
FRF-0801,2016-08-15,2016-08-15,20:57:00,2016-08-15 20:57,50K
FRF-0801,2016-08-15,2016-08-15,20:57:00,2016-08-15 20:57,50K
FRF-0801,2016-08-15,2016-08-15,20:57:00,2016-08-15 20:57,50K
FRF-0801,2016-08-15,2016-08-15,20:58:00,2016-08-15 20:58,50K
FRF-0801,2016-08-15,2016-08-15,21:00:00,2016-08-15 21:00,50K
FRF-0801,2016-08-15,2016-08-15,21:00:00,2016-08-15 21:00,50K
FRF-0801,2016-08-15,2016-08-15,21:03:00,2016-08-15 21:03,50K
FRF-0801,2016-08-15,2016-08-15,21:04:00,2016-08-15 21:04,50K
FRF-0801,2016-08-15,2016-08-15,21:06:00,2016-08-15 21:06,50K
FRF-0801,2016-08-10,2016-08-10,20:41:00,2016-08-10 20:41,NA
FRF-0801,2016-08-05,2016-08-04,3:26:00,2016-08-05 3:26,NA
FRF-0801,2016-08-10,2016-08-10,22:33:00,2016-08-10 22:33,NA
FRF-0801,2016-08-10,2016-08-10,20:37:00,2016-08-10 20:37,NA
FRF-0801,2016-08-10,2016-08-10,20:40:00,2016-08-10 20:40,NA
FRF-0801,2016-08-11,2016-08-11,20:37:00,2016-08-11 20:37,NA
FRF-0801,2016-08-11,2016-08-11,20:38:00,2016-08-11 20:38,NA
FRF-0801,2016-08-11,2016-08-11,20:41:00,2016-08-11 20:41,NA
FRF-0801,2016-08-11,2016-08-11,20:41:00,2016-08-11 20:41,NA
FRF-0801,2016-08-11,2016-08-11,20:42:00,2016-08-11 20:42,NA
FRF-0801,2016-08-11,2016-08-11,20:43:00,2016-08-11 20:43,NA
FRF-0801,2016-08-11,2016-08-11,20:46:00,2016-08-11 20:46,NA
FRF-0801,2016-08-11,2016-08-11,20:46:00,2016-08-11 20:46,NA
FRF-0801,2016-08-11,2016-08-11,20:46:00,2016-08-11 20:46,NA
FRF-0801,2016-08-11,2016-08-11,20:50:00,2016-08-11 20:50,NA
FRF-0801,2016-08-11,2016-08-11,20:51:00,2016-08-11 20:51,NA
FRF-0801,2016-08-11,2016-08-11,23:30:00,2016-08-11 23:30,NA
FRF-0801,2016-08-12,2016-08-12,20:35:00,2016-08-12 20:35,NA
FRF-0801,2016-08-12,2016-08-12,20:37:00,2016-08-12 20:37,NA
FRF-0801,2016-08-12,2016-08-12,20:40:00,2016-08-12 20:40,NA
FRF-0801,2016-08-12,2016-08-12,20:43:00,2016-08-12 20:43,NA
FRF-0801,2016-08-12,2016-08-12,20:43:00,2016-08-12 20:43,NA
FRF-0801,2016-08-12,2016-08-12,20:44:00,2016-08-12 20:44,NA
FRF-0801,2016-08-12,2016-08-12,20:44:00,2016-08-12 20:44,NA
FRF-0801,2016-08-12,2016-08-12,20:45:00,2016-08-12 20:45,NA
FRF-0801,2016-08-12,2016-08-12,20:46:00,2016-08-12 20:46,NA
FRF-0801,2016-08-12,2016-08-12,20:46:00,2016-08-12 20:46,NA
FRF-0801,2016-08-12,2016-08-12,20:49:00,2016-08-12 20:49,NA
FRF-0801,2016-08-12,2016-08-12,20:49:00,2016-08-12 20:49,NA
FRF-0801,2016-08-12,2016-08-12,20:52:00,2016-08-12 20:52,NA
FRF-0801,2016-08-13,2016-08-13,20:35:00,2016-08-13 20:35,NA
FRF-0801,2016-08-13,2016-08-13,20:36:00,2016-08-13 20:36,NA
FRF-0801,2016-08-13,2016-08-13,20:38:00,2016-08-13 20:38,NA
FRF-0801,2016-08-13,2016-08-13,20:40:00,2016-08-13 20:40,NA
FRF-0801,2016-08-13,2016-08-13,20:41:00,2016-08-13 20:41,NA
FRF-0801,2016-08-13,2016-08-13,20:42:00,2016-08-13 20:42,NA
FRF-0801,2016-08-13,2016-08-13,20:42:00,2016-08-13 20:42,NA
FRF-0801,2016-08-13,2016-08-13,20:42:00,2016-08-13 20:42,NA
FRF-0801,2016-08-13,2016-08-13,20:43:00,2016-08-13 20:43,NA
FRF-0801,2016-08-13,2016-08-13,20:44:00,2016-08-13 20:44,NA
FRF-0801,2016-08-13,2016-08-13,20:44:00,2016-08-13 20:44,NA
FRF-0801,2016-08-13,2016-08-13,20:45:00,2016-08-13 20:45,NA
FRF-0801,2016-08-13,2016-08-13,20:47:00,2016-08-13 20:47,NA
FRF-0801,2016-08-13,2016-08-13,20:47:00,2016-08-13 20:47,NA
FRF-0801,2016-08-13,2016-08-13,20:47:00,2016-08-13 20:47,NA
FRF-0801,2016-08-13,2016-08-13,20:48:00,2016-08-13 20:48,NA
FRF-0801,2016-08-13,2016-08-13,20:50:00,2016-08-13 20:50,NA
FRF-0801,2016-08-14,2016-08-14,20:32:00,2016-08-14 20:32,NA
FRF-0801,2016-08-14,2016-08-14,20:33:00,2016-08-14 20:33,NA
FRF-0801,2016-08-14,2016-08-14,20:34:00,2016-08-14 20:34,NA
FRF-0801,2016-08-14,2016-08-14,20:35:00,2016-08-14 20:35,NA
FRF-0801,2016-08-14,2016-08-14,20:35:00,2016-08-14 20:35,NA
FRF-0801,2016-08-14,2016-08-14,20:36:00,2016-08-14 20:36,NA
FRF-0801,2016-08-14,2016-08-14,20:38:00,2016-08-14 20:38,NA
FRF-0801,2016-08-14,2016-08-14,20:39:00,2016-08-14 20:39,NA
FRF-0801,2016-08-14,2016-08-14,20:40:00,2016-08-14 20:40,NA
FRF-0801,2016-08-14,2016-08-14,20:40:00,2016-08-14 20:40,NA
FRF-0801,2016-08-14,2016-08-14,20:46:00,2016-08-14 20:46,NA
FRF-0801,2016-08-14,2016-08-14,20:46:00,2016-08-14 20:46,NA
FRF-0801,2016-08-14,2016-08-14,20:48:00,2016-08-14 20:48,NA
FRF-0801,2016-08-15,2016-08-15,20:33:00,2016-08-15 20:33,NA
FRF-0801,2016-08-15,2016-08-15,20:35:00,2016-08-15 20:35,NA
FRF-0801,2016-08-15,2016-08-15,20:35:00,2016-08-15 20:35,NA
FRF-0801,2016-08-15,2016-08-15,20:35:00,2016-08-15 20:35,NA
FRF-0801,2016-08-15,2016-08-15,20:41:00,2016-08-15 20:41,NA
FRF-0801,2016-08-15,2016-08-15,20:42:00,2016-08-15 20:42,NA
FRF-0801,2016-08-15,2016-08-15,20:43:00,2016-08-15 20:43,NA
FRF-0801,2016-08-15,2016-08-15,20:48:00,2016-08-15 20:48,NA
FRF-0806,2016-08-06,2016-08-06,21:11:00,2016-08-06 21:11,NA
FRF-0806,2016-08-07,2016-08-07,20:58:00,2016-08-07 20:58,NA
FRF-0806,2016-08-08,2016-08-07,4:47:00,2016-08-08 4:47,NA
FRF-0806,2016-08-08,2016-08-08,22:30:00,2016-08-08 22:30,NA
FRF-0806,2016-08-13,2016-08-13,20:55:00,2016-08-13 20:55,NA
FRF-0806,2016-08-07,2016-08-06,1:17:00,2016-08-07 1:17,HFUN
FRF-0806,2016-08-11,2016-08-10,0:46:00,2016-08-11 0:46,HFUN
FRF-0806,2016-08-13,2016-08-13,20:59:00,2016-08-13 20:59,HFUN
FRF-0806,2016-08-13,2016-08-13,21:28:00,2016-08-13 21:28,HFUN
FRF-0806,2016-08-06,2016-08-06,21:24:00,2016-08-06 21:24,LFUN
FRF-0806,2016-08-07,2016-08-06,1:12:00,2016-08-07 1:12,LFUN
FRF-0806,2016-08-07,2016-08-06,1:37:00,2016-08-07 1:37,LFUN
FRF-0806,2016-08-07,2016-08-06,2:16:00,2016-08-07 2:16,LFUN
FRF-0806,2016-08-07,2016-08-06,2:26:00,2016-08-07 2:26,LFUN
FRF-0806,2016-08-07,2016-08-06,2:44:00,2016-08-07 2:44,LFUN
FRF-0806,2016-08-07,2016-08-06,3:06:00,2016-08-07 3:06,LFUN
FRF-0806,2016-08-07,2016-08-06,4:20:00,2016-08-07 4:20,LFUN
FRF-0806,2016-08-08,2016-08-07,0:28:00,2016-08-08 0:28,LFUN
FRF-0806,2016-08-08,2016-08-07,0:28:00,2016-08-08 0:28,LFUN
FRF-0806,2016-08-08,2016-08-07,1:30:00,2016-08-08 1:30,LFUN
FRF-0806,2016-08-08,2016-08-07,2:16:00,2016-08-08 2:16,LFUN
FRF-0806,2016-08-08,2016-08-07,3:52:00,2016-08-08 3:52,LFUN
FRF-0806,2016-08-08,2016-08-07,4:35:00,2016-08-08 4:35,LFUN
FRF-0806,2016-08-08,2016-08-08,22:32:00,2016-08-08 22:32,LFUN
FRF-0806,2016-08-08,2016-08-08,23:10:00,2016-08-08 23:10,LFUN
FRF-0806,2016-08-08,2016-08-08,23:33:00,2016-08-08 23:33,LFUN
FRF-0806,2016-08-09,2016-08-08,0:22:00,2016-08-09 0:22,LFUN
FRF-0806,2016-08-09,2016-08-08,0:59:00,2016-08-09 0:59,LFUN
FRF-0806,2016-08-09,2016-08-08,1:28:00,2016-08-09 1:28,LFUN
FRF-0806,2016-08-09,2016-08-08,1:58:00,2016-08-09 1:58,LFUN
FRF-0806,2016-08-09,2016-08-08,3:31:00,2016-08-09 3:31,LFUN
FRF-0806,2016-08-09,2016-08-08,4:59:00,2016-08-09 4:59,LFUN
FRF-0806,2016-08-09,2016-08-08,5:03:00,2016-08-09 5:03,LFUN
FRF-0806,2016-08-09,2016-08-09,21:38:00,2016-08-09 21:38,LFUN
FRF-0806,2016-08-09,2016-08-09,21:43:00,2016-08-09 21:43,LFUN
FRF-0806,2016-08-09,2016-08-09,22:05:00,2016-08-09 22:05,LFUN
FRF-0806,2016-08-09,2016-08-09,22:05:00,2016-08-09 22:05,LFUN
FRF-0806,2016-08-09,2016-08-09,22:39:00,2016-08-09 22:39,LFUN
FRF-0806,2016-08-09,2016-08-09,22:51:00,2016-08-09 22:51,LFUN
FRF-0806,2016-08-09,2016-08-09,23:08:00,2016-08-09 23:08,LFUN
FRF-0806,2016-08-09,2016-08-09,23:17:00,2016-08-09 23:17,LFUN
FRF-0806,2016-08-09,2016-08-09,23:18:00,2016-08-09 23:18,LFUN
FRF-0806,2016-08-09,2016-08-09,23:24:00,2016-08-09 23:24,LFUN
FRF-0806,2016-08-09,2016-08-09,23:56:00,2016-08-09 23:56,LFUN
FRF-0806,2016-08-09,2016-08-09,23:58:00,2016-08-09 23:58,LFUN
FRF-0806,2016-08-10,2016-08-09,1:36:00,2016-08-10 1:36,LFUN
FRF-0806,2016-08-10,2016-08-09,2:41:00,2016-08-10 2:41,LFUN
FRF-0806,2016-08-10,2016-08-09,3:07:00,2016-08-10 3:07,LFUN
FRF-0806,2016-08-10,2016-08-09,3:18:00,2016-08-10 3:18,LFUN
FRF-0806,2016-08-10,2016-08-09,4:27:00,2016-08-10 4:27,LFUN
FRF-0806,2016-08-10,2016-08-09,4:48:00,2016-08-10 4:48,LFUN
FRF-0806,2016-08-10,2016-08-09,4:53:00,2016-08-10 4:53,LFUN
FRF-0806,2016-08-10,2016-08-09,5:03:00,2016-08-10 5:03,LFUN
FRF-0806,2016-08-10,2016-08-10,23:09:00,2016-08-10 23:09,LFUN
FRF-0806,2016-08-11,2016-08-10,0:03:00,2016-08-11 0:03,LFUN
FRF-0806,2016-08-11,2016-08-10,0:31:00,2016-08-11 0:31,LFUN
FRF-0806,2016-08-11,2016-08-10,1:53:00,2016-08-11 1:53,LFUN
FRF-0806,2016-08-11,2016-08-10,2:05:00,2016-08-11 2:05,LFUN
FRF-0806,2016-08-11,2016-08-10,4:52:00,2016-08-11 4:52,LFUN
FRF-0806,2016-08-12,2016-08-11,4:01:00,2016-08-12 4:01,LFUN
FRF-0806,2016-08-12,2016-08-11,4:05:00,2016-08-12 4:05,LFUN
FRF-0806,2016-08-12,2016-08-11,4:38:00,2016-08-12 4:38,LFUN
FRF-0806,2016-08-12,2016-08-12,22:05:00,2016-08-12 22:05,LFUN
FRF-0806,2016-08-12,2016-08-12,22:39:00,2016-08-12 22:39,LFUN
FRF-0806,2016-08-12,2016-08-12,22:48:00,2016-08-12 22:48,LFUN
FRF-0806,2016-08-12,2016-08-12,23:44:00,2016-08-12 23:44,LFUN
FRF-0806,2016-08-13,2016-08-12,3:50:00,2016-08-13 3:50,LFUN
FRF-0806,2016-08-13,2016-08-12,4:41:00,2016-08-13 4:41,LFUN
FRF-0806,2016-08-13,2016-08-12,5:02:00,2016-08-13 5:02,LFUN
FRF-0806,2016-08-13,2016-08-13,21:53:00,2016-08-13 21:53,LFUN
FRF-0806,2016-08-14,2016-08-13,3:29:00,2016-08-14 3:29,LFUN
FRF-0806,2016-08-14,2016-08-13,4:16:00,2016-08-14 4:16,LFUN
FRF-0806,2016-08-14,2016-08-13,5:21:00,2016-08-14 5:21,LFUN
FRF-0806,2016-08-14,2016-08-14,23:01:00,2016-08-14 23:01,LFUN
FRF-0806,2016-08-15,2016-08-14,2:04:00,2016-08-15 2:04,LFUN
FRF-0806,2016-08-15,2016-08-14,2:07:00,2016-08-15 2:07,LFUN
FRF-0806,2016-08-15,2016-08-14,4:27:00,2016-08-15 4:27,LFUN
FRF-0806,2016-08-08,2016-08-07,1:54:00,2016-08-08 1:54,EPFULANO
