Site,basin,file_zc,Date,Night,Time,DateTimeOriginal,Type,DR,Y,M,D,H,M,S,uS,Datum,Lat,Long,Zon,Easting,Northing,Elev,Sp_final,season,Species,Note,ID
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035422_000.00#,2016-06-28,2016-06-27,3:54:22,2016-06-28 3:54,132,8,2016,6,28,3,54,22,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035426_000.00#,2016-06-28,2016-06-27,3:54:26,2016-06-28 3:54,132,8,2016,6,28,3,54,26,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035436_000.00#,2016-06-28,2016-06-27,3:54:36,2016-06-28 3:54,132,8,2016,6,28,3,54,36,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035510_000.00#,2016-06-28,2016-06-27,3:55:10,2016-06-28 3:55,132,8,2016,6,28,3,55,10,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035516_000.00#,2016-06-28,2016-06-27,3:55:16,2016-06-28 3:55,132,8,2016,6,28,3,55,16,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035541_000.00#,2016-06-28,2016-06-27,3:55:41,2016-06-28 3:55,132,8,2016,6,28,3,55,41,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035551_000.00#,2016-06-28,2016-06-27,3:55:51,2016-06-28 3:55,132,8,2016,6,28,3,55,51,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035613_000.00#,2016-06-28,2016-06-27,3:56:13,2016-06-28 3:56,132,8,2016,6,28,3,56,13,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035623_000.00#,2016-06-28,2016-06-27,3:56:23,2016-06-28 3:56,132,8,2016,6,28,3,56,23,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035654_000.00#,2016-06-28,2016-06-27,3:56:54,2016-06-28 3:56,132,8,2016,6,28,3,56,54,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035749_000.00#,2016-06-28,2016-06-27,3:57:49,2016-06-28 3:57,132,8,2016,6,28,3,57,49,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035758_000.00#,2016-06-28,2016-06-27,3:57:58,2016-06-28 3:57,132,8,2016,6,28,3,57,58,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,45K,2,45K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035806_000.00#,2016-06-28,2016-06-27,3:58:06,2016-06-28 3:58,132,8,2016,6,28,3,58,6,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,45K,2,45K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035830_000.00#,2016-06-28,2016-06-27,3:58:30,2016-06-28 3:58,132,8,2016,6,28,3,58,30,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035836_000.00#,2016-06-28,2016-06-27,3:58:36,2016-06-28 3:58,132,8,2016,6,28,3,58,36,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035841_000.00#,2016-06-28,2016-06-27,3:58:41,2016-06-28 3:58,132,8,2016,6,28,3,58,41,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035912_000.00#,2016-06-28,2016-06-27,3:59:12,2016-06-28 3:59,132,8,2016,6,28,3,59,12,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035946_000.00#,2016-06-28,2016-06-27,3:59:46,2016-06-28 3:59,132,8,2016,6,28,3,59,46,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_035958_000.00#,2016-06-28,2016-06-27,3:59:58,2016-06-28 3:59,132,8,2016,6,28,3,59,58,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040028_000.00#,2016-06-28,2016-06-27,4:00:28,2016-06-28 4:00,132,8,2016,6,28,4,0,28,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040058_000.00#,2016-06-28,2016-06-27,4:00:58,2016-06-28 4:00,132,8,2016,6,28,4,0,58,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,45K,2,45K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040118_000.00#,2016-06-28,2016-06-27,4:01:18,2016-06-28 4:01,132,8,2016,6,28,4,1,18,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040136_000.00#,2016-06-28,2016-06-27,4:01:36,2016-06-28 4:01,132,8,2016,6,28,4,1,36,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040152_000.00#,2016-06-28,2016-06-27,4:01:52,2016-06-28 4:01,132,8,2016,6,28,4,1,52,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,45K,2,45K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040210_000.00#,2016-06-28,2016-06-27,4:02:10,2016-06-28 4:02,132,8,2016,6,28,4,2,10,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040230_000.00#,2016-06-28,2016-06-27,4:02:30,2016-06-28 4:02,132,8,2016,6,28,4,2,30,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040418_000.00#,2016-06-28,2016-06-27,4:04:18,2016-06-28 4:04,132,8,2016,6,28,4,4,18,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040428_000.00#,2016-06-28,2016-06-27,4:04:28,2016-06-28 4:04,132,8,2016,6,28,4,4,28,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040433_000.00#,2016-06-28,2016-06-27,4:04:33,2016-06-28 4:04,132,8,2016,6,28,4,4,33,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040451_000.00#,2016-06-28,2016-06-27,4:04:51,2016-06-28 4:04,132,8,2016,6,28,4,4,51,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040502_000.00#,2016-06-28,2016-06-27,4:05:02,2016-06-28 4:05,132,8,2016,6,28,4,5,2,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040513_000.00#,2016-06-28,2016-06-27,4:05:13,2016-06-28 4:05,132,8,2016,6,28,4,5,13,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040523_000.00#,2016-06-28,2016-06-27,4:05:23,2016-06-28 4:05,132,8,2016,6,28,4,5,23,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040534_000.00#,2016-06-28,2016-06-27,4:05:34,2016-06-28 4:05,132,8,2016,6,28,4,5,34,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040657_000.00#,2016-06-28,2016-06-27,4:06:57,2016-06-28 4:06,132,8,2016,6,28,4,6,57,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,45K,2,45K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040737_000.00#,2016-06-28,2016-06-27,4:07:37,2016-06-28 4:07,132,8,2016,6,28,4,7,37,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYYU,2,"mMYYU,fMYYU","FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040753_000.00#,2016-06-28,2016-06-27,4:07:53,2016-06-28 4:07,132,8,2016,6,28,4,7,53,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,35K,2,35K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040800_000.00#,2016-06-28,2016-06-27,4:08:00,2016-06-28 4:08,132,8,2016,6,28,4,8,0,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040838_000.00#,2016-06-28,2016-06-27,4:08:38,2016-06-28 4:08,132,8,2016,6,28,4,8,38,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_040843_000.00#,2016-06-28,2016-06-27,4:08:43,2016-06-28 4:08,132,8,2016,6,28,4,8,43,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_041155_000.00#,2016-06-28,2016-06-27,4:11:55,2016-06-28 4:11,132,8,2016,6,28,4,11,55,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_041341_000.00#,2016-06-28,2016-06-27,4:13:41,2016-06-28 4:13,132,8,2016,6,28,4,13,41,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_041354_000.00#,2016-06-28,2016-06-27,4:13:54,2016-06-28 4:13,132,8,2016,6,28,4,13,54,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_041457_000.00#,2016-06-28,2016-06-27,4:14:57,2016-06-28 4:14,132,8,2016,6,28,4,14,57,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_041554_000.00#,2016-06-28,2016-06-27,4:15:54,2016-06-28 4:15,132,8,2016,6,28,4,15,54,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_041604_000.00#,2016-06-28,2016-06-27,4:16:04,2016-06-28 4:16,132,8,2016,6,28,4,16,4,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_041623_000.00#,2016-06-28,2016-06-27,4:16:23,2016-06-28 4:16,132,8,2016,6,28,4,16,23,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_041632_000.00#,2016-06-28,2016-06-27,4:16:32,2016-06-28 4:16,132,8,2016,6,28,4,16,32,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_041705_000.00#,2016-06-28,2016-06-27,4:17:05,2016-06-28 4:17,132,8,2016,6,28,4,17,5,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_041716_000.00#,2016-06-28,2016-06-27,4:17:16,2016-06-28 4:17,132,8,2016,6,28,4,17,16,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_041723_000.00#,2016-06-28,2016-06-27,4:17:23,2016-06-28 4:17,132,8,2016,6,28,4,17,23,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_041731_000.00#,2016-06-28,2016-06-27,4:17:31,2016-06-28 4:17,132,8,2016,6,28,4,17,31,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,"40K,fMYCA","FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_041816_000.00#,2016-06-28,2016-06-27,4:18:16,2016-06-28 4:18,132,8,2016,6,28,4,18,16,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_041825_000.00#,2016-06-28,2016-06-27,4:18:25,2016-06-28 4:18,132,8,2016,6,28,4,18,25,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_042210_000.00#,2016-06-28,2016-06-27,4:22:10,2016-06-28 4:22,132,8,2016,6,28,4,22,10,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_042220_000.00#,2016-06-28,2016-06-27,4:22:20,2016-06-28 4:22,132,8,2016,6,28,4,22,20,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_042253_000.00#,2016-06-28,2016-06-27,4:22:53,2016-06-28 4:22,132,8,2016,6,28,4,22,53,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,35K,2,35K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_042319_000.00#,2016-06-28,2016-06-27,4:23:19,2016-06-28 4:23,132,8,2016,6,28,4,23,19,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_042327_000.00#,2016-06-28,2016-06-27,4:23:27,2016-06-28 4:23,132,8,2016,6,28,4,23,27,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_042334_000.00#,2016-06-28,2016-06-27,4:23:34,2016-06-28 4:23,132,8,2016,6,28,4,23,34,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_042349_000.00#,2016-06-28,2016-06-27,4:23:49,2016-06-28 4:23,132,8,2016,6,28,4,23,49,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,MYLU,2,mMYLU,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_042413_000.00#,2016-06-28,2016-06-27,4:24:13,2016-06-28 4:24,132,8,2016,6,28,4,24,13,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_042510_000.00#,2016-06-28,2016-06-27,4:25:10,2016-06-28 4:25,132,8,2016,6,28,4,25,10,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_042522_000.00#,2016-06-28,2016-06-27,4:25:22,2016-06-28 4:25,132,8,2016,6,28,4,25,22,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_042532_000.00#,2016-06-28,2016-06-27,4:25:32,2016-06-28 4:25,132,8,2016,6,28,4,25,32,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,35K,2,35K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_042545_000.00#,2016-06-28,2016-06-27,4:25:45,2016-06-28 4:25,132,8,2016,6,28,4,25,45,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_043850_000.00#,2016-06-28,2016-06-27,4:38:50,2016-06-28 4:38,132,8,2016,6,28,4,38,50,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_050551_000.00#,2016-06-28,2016-06-27,5:05:51,2016-06-28 5:05,132,8,2016,6,28,5,5,51,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_051018_000.00#,2016-06-28,2016-06-27,5:10:18,2016-06-28 5:10,132,8,2016,6,28,5,10,18,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_220327_000.00#,2016-06-28,2016-06-28,22:03:27,2016-06-28 22:03,132,8,2016,6,28,22,3,27,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_220430_000.00#,2016-06-28,2016-06-28,22:04:30,2016-06-28 22:04,132,8,2016,6,28,22,4,30,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_220626_000.00#,2016-06-28,2016-06-28,22:06:26,2016-06-28 22:06,132,8,2016,6,28,22,6,26,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_220753_000.00#,2016-06-28,2016-06-28,22:07:53,2016-06-28 22:07,132,8,2016,6,28,22,7,53,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_220840_000.00#,2016-06-28,2016-06-28,22:08:40,2016-06-28 22:08,132,8,2016,6,28,22,8,40,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_220913_000.00#,2016-06-28,2016-06-28,22:09:13,2016-06-28 22:09,132,8,2016,6,28,22,9,13,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_220957_000.00#,2016-06-28,2016-06-28,22:09:57,2016-06-28 22:09,132,8,2016,6,28,22,9,57,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_221018_000.00#,2016-06-28,2016-06-28,22:10:18,2016-06-28 22:10,132,8,2016,6,28,22,10,18,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_221042_000.00#,2016-06-28,2016-06-28,22:10:42,2016-06-28 22:10,132,8,2016,6,28,22,10,42,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_221108_000.00#,2016-06-28,2016-06-28,22:11:08,2016-06-28 22:11,132,8,2016,6,28,22,11,8,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_221139_000.00#,2016-06-28,2016-06-28,22:11:39,2016-06-28 22:11,132,8,2016,6,28,22,11,39,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_221155_000.00#,2016-06-28,2016-06-28,22:11:55,2016-06-28 22:11,132,8,2016,6,28,22,11,55,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_221215_000.00#,2016-06-28,2016-06-28,22:12:15,2016-06-28 22:12,132,8,2016,6,28,22,12,15,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_221231_000.00#,2016-06-28,2016-06-28,22:12:31,2016-06-28 22:12,132,8,2016,6,28,22,12,31,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_221242_000.00#,2016-06-28,2016-06-28,22:12:42,2016-06-28 22:12,132,8,2016,6,28,22,12,42,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,40K,2,40K,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_221406_000.00#,2016-06-28,2016-06-28,22:14:06,2016-06-28 22:14,132,8,2016,6,28,22,14,6,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_221449_000.00#,2016-06-28,2016-06-28,22:14:49,2016-06-28 22:14,132,8,2016,6,28,22,14,49,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
FRF-0619,FRF,PBM-FRF-0618_0_20160628_221534_000.00#,2016-06-28,2016-06-28,22:15:34,2016-06-28 22:15,132,8,2016,6,28,22,15,34,0,NAD83,NA,NA,10U,5463392,599273.8089,32.583023,NOISE,2,noise,"FWCP-WahleachF.H.BarberRegionalPark,bankofFraser",FM
